timestamp,temperature_celsius,humidity_percent
2024-05-12 23:45:00,29.12,44.8
2024-05-12 23:50:00,24.41,38.48
2024-05-12 23:55:00,20.65,45.41
2024-05-13 00:00:00,26.52,54.49
2024-05-13 00:05:00,22.26,40.66
2024-05-13 00:10:00,22.65,45.6
2024-05-13 00:15:00,26.18,40.64
2024-05-13 00:20:00,27.24,45.57
2024-05-13 00:25:00,19.24,58.18
2024-05-13 00:30:00,29.18,63.53
2024-05-13 00:35:00,31.52,63.48
2024-05-13 00:40:00,25.56,68.13
2024-05-13 00:45:00,31.95,61.2
2024-05-13 00:50:00,27.75,57.42
2024-05-13 00:55:00,23.58,48.12
2024-05-13 01:00:00,23.0,46.57
2024-05-13 01:05:00,26.3,58.05
2024-05-13 01:10:00,28.56,50.67
2024-05-13 01:15:00,24.69,52.88
2024-05-13 01:20:00,18.68,68.68
2024-05-13 01:25:00,19.71,56.55
2024-05-13 01:30:00,23.91,64.89
2024-05-13 01:35:00,28.58,49.45
2024-05-13 01:40:00,23.18,56.9
2024-05-13 01:45:00,25.08,68.25
2024-05-13 01:50:00,22.09,42.51
2024-05-13 01:55:00,23.3,52.31
2024-05-13 02:00:00,23.62,44.71
2024-05-13 02:05:00,22.04,65.16
2024-05-13 02:10:00,18.49,65.97
2024-05-13 02:15:00,26.14,47.28
2024-05-13 02:20:00,28.43,43.95
2024-05-13 02:25:00,23.2,63.52
2024-05-13 02:30:00,24.74,53.76
2024-05-13 02:35:00,31.49,65.02
2024-05-13 02:40:00,23.8,46.15
2024-05-13 02:45:00,27.03,37.76
2024-05-13 02:50:00,20.97,48.89
2024-05-13 02:55:00,18.7,44.89
2024-05-13 03:00:00,22.29,57.03
2024-05-13 03:05:00,26.5,47.03
2024-05-13 03:10:00,27.23,69.41
2024-05-13 03:15:00,29.39,53.39
2024-05-13 03:20:00,28.47,37.92
2024-05-13 03:25:00,31.11,62.88
2024-05-13 03:30:00,31.47,45.2
2024-05-13 03:35:00,19.08,56.19
2024-05-13 03:40:00,18.62,52.95
2024-05-13 03:45:00,19.39,66.27
2024-05-13 03:50:00,25.98,39.3
2024-05-13 03:55:00,25.77,53.14
2024-05-13 04:00:00,27.83,59.6
2024-05-13 04:05:00,20.55,59.7
2024-05-13 04:10:00,30.44,68.83
2024-05-13 04:15:00,26.19,64.82
2024-05-13 04:20:00,23.27,38.76
2024-05-13 04:25:00,27.6,39.01
2024-05-13 04:30:00,23.54,42.91
2024-05-13 04:35:00,29.19,51.47
2024-05-13 04:40:00,29.48,66.23
2024-05-13 04:45:00,20.92,62.14
2024-05-13 04:50:00,19.61,51.47
2024-05-13 04:55:00,31.64,47.21
2024-05-13 05:00:00,26.34,41.97
2024-05-13 05:05:00,20.19,42.63
2024-05-13 05:10:00,20.84,48.02
2024-05-13 05:15:00,27.28,35.72
2024-05-13 05:20:00,29.52,52.36
2024-05-13 05:25:00,22.62,45.77
2024-05-13 05:30:00,23.74,36.97
2024-05-13 05:35:00,31.39,60.73
2024-05-13 05:40:00,26.99,43.96
2024-05-13 05:45:00,25.06,42.25
2024-05-13 05:50:00,24.32,48.32
2024-05-13 05:55:00,27.0,59.65
2024-05-13 06:00:00,29.09,56.93
2024-05-13 06:05:00,30.48,46.42
2024-05-13 06:10:00,19.19,44.21
2024-05-13 06:15:00,23.18,52.71
2024-05-13 06:20:00,31.51,50.44
2024-05-13 06:25:00,22.89,36.17
2024-05-13 06:30:00,27.22,59.82
2024-05-13 06:35:00,19.52,40.72
2024-05-13 06:40:00,24.85,54.14
2024-05-13 06:45:00,24.09,41.58
2024-05-13 06:50:00,22.21,68.29
2024-05-13 06:55:00,20.76,41.57
2024-05-13 07:00:00,21.74,60.83
2024-05-13 07:05:00,21.45,56.8
2024-05-13 07:10:00,25.58,60.84
2024-05-13 07:15:00,27.54,50.67
2024-05-13 07:20:00,25.5,35.74
2024-05-13 07:25:00,24.62,64.3
2024-05-13 07:30:00,27.46,64.48
2024-05-13 07:35:00,31.92,56.39
2024-05-13 07:40:00,25.24,39.48
2024-05-13 07:45:00,20.09,58.16
2024-05-13 07:50:00,29.75,55.25
2024-05-13 07:55:00,29.55,57.35
2024-05-13 08:00:00,20.66,35.51
2024-05-13 08:05:00,23.61,41.51
2024-05-13 08:10:00,30.13,36.68
2024-05-13 08:15:00,19.24,61.6
2024-05-13 08:20:00,31.78,42.97
2024-05-13 08:25:00,18.08,59.12
2024-05-13 08:30:00,27.58,68.73
2024-05-13 08:35:00,29.7,46.17
2024-05-13 08:40:00,18.34,61.37
2024-05-13 08:45:00,26.29,60.9
2024-05-13 08:50:00,19.35,69.43
2024-05-13 08:55:00,18.31,36.31
2024-05-13 09:00:00,28.88,67.25
2024-05-13 09:05:00,28.43,44.99
2024-05-13 09:10:00,21.07,56.44
2024-05-13 09:15:00,29.19,46.59
2024-05-13 09:20:00,27.57,68.42
2024-05-13 09:25:00,30.08,40.21
2024-05-13 09:30:00,18.0,38.95
2024-05-13 09:35:00,26.38,52.72
2024-05-13 09:40:00,25.04,69.04
2024-05-13 09:45:00,31.05,69.04
2024-05-13 09:50:00,31.84,45.96
2024-05-13 09:55:00,18.26,47.74
2024-05-13 10:00:00,21.58,41.58
2024-05-13 10:05:00,31.47,62.17
2024-05-13 10:10:00,25.21,58.06
2024-05-13 10:15:00,28.42,35.49
2024-05-13 10:20:00,27.89,59.06
2024-05-13 10:25:00,28.85,60.03
2024-05-13 10:30:00,20.97,58.04
2024-05-13 10:35:00,29.17,38.54
2024-05-13 10:40:00,19.35,49.95
2024-05-13 10:45:00,25.7,56.91
2024-05-13 10:50:00,31.66,36.29
2024-05-13 10:55:00,18.75,47.79
2024-05-13 11:00:00,18.49,50.69
2024-05-13 11:05:00,21.05,63.39
2024-05-13 11:10:00,23.31,55.62
2024-05-13 11:15:00,29.9,44.12
2024-05-13 11:20:00,21.2,42.49
2024-05-13 11:25:00,25.26,43.99
2024-05-13 11:30:00,24.39,63.84
2024-05-13 11:35:00,22.11,53.01
2024-05-13 11:40:00,21.26,54.72
2024-05-13 11:45:00,20.44,45.37
2024-05-13 11:50:00,20.74,67.2
2024-05-13 11:55:00,19.24,48.85
2024-05-13 12:00:00,24.93,57.24
2024-05-13 12:05:00,28.33,50.42
2024-05-13 12:10:00,28.64,58.57
2024-05-13 12:15:00,23.63,36.98
2024-05-13 12:20:00,25.84,69.64
2024-05-13 12:25:00,27.52,48.09
2024-05-13 12:30:00,21.91,39.64
2024-05-13 12:35:00,28.6,40.14
2024-05-13 12:40:00,19.75,54.38
2024-05-13 12:45:00,30.44,55.98
2024-05-13 12:50:00,24.13,47.64
2024-05-13 12:55:00,31.19,68.61
2024-05-13 13:00:00,24.39,36.59
2024-05-13 13:05:00,29.6,56.44
2024-05-13 13:10:00,29.85,59.49
2024-05-13 13:15:00,23.36,59.86
2024-05-13 13:20:00,26.04,67.69
2024-05-13 13:25:00,18.49,58.7
2024-05-13 13:30:00,24.97,37.03
2024-05-13 13:35:00,20.16,58.97
2024-05-13 13:40:00,23.29,53.87
2024-05-13 13:45:00,22.7,53.48
2024-05-13 13:50:00,30.83,65.17
2024-05-13 13:55:00,22.61,48.68
2024-05-13 14:00:00,28.36,50.78
2024-05-13 14:05:00,26.79,44.9
2024-05-13 14:10:00,29.21,41.75
2024-05-13 14:15:00,22.43,58.23
2024-05-13 14:20:00,21.77,54.76
2024-05-13 14:25:00,25.04,50.08
2024-05-13 14:30:00,24.17,56.26
2024-05-13 14:35:00,29.0,61.24
2024-05-13 14:40:00,23.85,58.94
2024-05-13 14:45:00,20.32,65.13
2024-05-13 14:50:00,23.28,64.14
2024-05-13 14:55:00,31.05,69.14
2024-05-13 15:00:00,25.01,53.79
2024-05-13 15:05:00,26.0,40.51
2024-05-13 15:10:00,27.24,57.52
2024-05-13 15:15:00,28.55,45.31
2024-05-13 15:20:00,26.9,67.43
2024-05-13 15:25:00,22.09,36.05
2024-05-13 15:30:00,29.46,47.76
2024-05-13 15:35:00,20.12,68.18
2024-05-13 15:40:00,21.3,53.75
2024-05-13 15:45:00,23.14,47.37
2024-05-13 15:50:00,21.23,49.42
2024-05-13 15:55:00,21.59,35.31
2024-05-13 16:00:00,22.18,51.53
2024-05-13 16:05:00,21.33,65.74
2024-05-13 16:10:00,18.44,36.35
2024-05-13 16:15:00,24.37,41.1
2024-05-13 16:20:00,20.89,47.28
2024-05-13 16:25:00,21.33,52.57
2024-05-13 16:30:00,25.22,59.21
2024-05-13 16:35:00,21.89,45.53
2024-05-13 16:40:00,23.46,35.55
2024-05-13 16:45:00,27.43,48.79
2024-05-13 16:50:00,23.62,60.55
2024-05-13 16:55:00,28.68,63.83
2024-05-13 17:00:00,23.63,62.12
2024-05-13 17:05:00,20.46,38.58
2024-05-13 17:10:00,28.77,43.19
2024-05-13 17:15:00,22.98,69.28
2024-05-13 17:20:00,30.67,39.97
2024-05-13 17:25:00,30.74,38.75
2024-05-13 17:30:00,25.93,61.31
2024-05-13 17:35:00,18.71,59.72
2024-05-13 17:40:00,18.62,45.59
2024-05-13 17:45:00,20.54,55.79
2024-05-13 17:50:00,30.09,56.75
2024-05-13 17:55:00,21.71,64.75
2024-05-13 18:00:00,30.07,45.32
2024-05-13 18:05:00,23.09,67.42
2024-05-13 18:10:00,29.36,60.37
2024-05-13 18:15:00,29.32,48.15
2024-05-13 18:20:00,23.79,37.72
2024-05-13 18:25:00,22.25,63.23
2024-05-13 18:30:00,19.08,60.8
2024-05-13 18:35:00,22.9,39.7
2024-05-13 18:40:00,29.45,58.1
2024-05-13 18:45:00,18.9,56.04
2024-05-13 18:50:00,21.19,67.82
2024-05-13 18:55:00,28.44,45.42
2024-05-13 19:00:00,27.45,38.3
2024-05-13 19:05:00,23.76,44.95
2024-05-13 19:10:00,21.6,40.23
2024-05-13 19:15:00,26.36,41.64
2024-05-13 19:20:00,21.23,48.85
2024-05-13 19:25:00,27.58,49.34
2024-05-13 19:30:00,23.57,37.32
2024-05-13 19:35:00,27.51,55.49
2024-05-13 19:40:00,27.9,35.67
2024-05-13 19:45:00,28.88,64.0
2024-05-13 19:50:00,24.4,35.98
2024-05-13 19:55:00,18.16,43.12
2024-05-13 20:00:00,27.29,41.05
2024-05-13 20:05:00,31.5,38.74
2024-05-13 20:10:00,29.45,44.15
2024-05-13 20:15:00,24.59,61.91
2024-05-13 20:20:00,30.86,37.63
2024-05-13 20:25:00,22.93,36.36
2024-05-13 20:30:00,23.45,50.18
2024-05-13 20:35:00,28.47,53.49
2024-05-13 20:40:00,24.66,62.18
2024-05-13 20:45:00,27.68,52.17
2024-05-13 20:50:00,20.71,52.14
2024-05-13 20:55:00,20.63,39.51
2024-05-13 21:00:00,28.82,63.89
2024-05-13 21:05:00,20.96,59.33
2024-05-13 21:10:00,21.73,44.61
2024-05-13 21:15:00,21.07,47.32
2024-05-13 21:20:00,23.57,68.28
2024-05-13 21:25:00,25.16,68.86
2024-05-13 21:30:00,31.63,42.73
2024-05-13 21:35:00,22.87,61.7
2024-05-13 21:40:00,19.79,70.0
2024-05-13 21:45:00,21.38,43.57
2024-05-13 21:50:00,20.41,63.26
2024-05-13 21:55:00,29.66,35.2
2024-05-13 22:00:00,19.28,57.68
2024-05-13 22:05:00,25.01,41.58
2024-05-13 22:10:00,29.95,37.89
2024-05-13 22:15:00,22.97,37.37
2024-05-13 22:20:00,28.36,52.33
2024-05-13 22:25:00,26.54,36.34
2024-05-13 22:30:00,28.3,39.6
2024-05-13 22:35:00,19.88,61.63
2024-05-13 22:40:00,24.46,38.0
2024-05-13 22:45:00,20.35,49.49
2024-05-13 22:50:00,19.01,42.71
2024-05-13 22:55:00,23.99,58.26
2024-05-13 23:00:00,22.34,42.52
2024-05-13 23:05:00,21.46,40.68
2024-05-13 23:10:00,21.98,51.81
2024-05-13 23:15:00,26.85,68.02
2024-05-13 23:20:00,23.72,67.83
2024-05-13 23:25:00,29.22,63.24
2024-05-13 23:30:00,27.74,46.4
2024-05-13 23:35:00,27.5,59.85
2024-05-13 23:40:00,23.55,52.39
2024-05-13 23:45:00,18.82,43.37
2024-05-13 23:50:00,23.25,35.47
2024-05-13 23:55:00,25.28,63.53
2024-05-14 00:00:00,27.89,39.81
2024-05-14 00:05:00,24.35,60.82
2024-05-14 00:10:00,28.97,40.92
2024-05-14 00:15:00,20.94,68.95
2024-05-14 00:20:00,28.32,36.82
2024-05-14 00:25:00,19.27,59.13
2024-05-14 00:30:00,24.59,44.95
2024-05-14 00:35:00,25.49,52.73
2024-05-14 00:40:00,30.55,60.51
2024-05-14 00:45:00,26.94,67.0
2024-05-14 00:50:00,29.3,51.9
2024-05-14 00:55:00,25.12,62.84
2024-05-14 01:00:00,20.95,52.56
2024-05-14 01:05:00,18.26,56.49
2024-05-14 01:10:00,28.04,35.61
2024-05-14 01:15:00,20.94,52.43
2024-05-14 01:20:00,19.41,53.58
2024-05-14 01:25:00,20.66,45.26
2024-05-14 01:30:00,18.81,50.72
2024-05-14 01:35:00,31.77,41.0
2024-05-14 01:40:00,22.7,44.5
2024-05-14 01:45:00,20.36,40.94
2024-05-14 01:50:00,29.7,50.3
2024-05-14 01:55:00,24.11,53.63
2024-05-14 02:00:00,20.96,36.62
2024-05-14 02:05:00,25.52,69.84
2024-05-14 02:10:00,24.26,64.24
2024-05-14 02:15:00,30.91,37.49
2024-05-14 02:20:00,24.06,66.65
2024-05-14 02:25:00,29.12,69.8
2024-05-14 02:30:00,30.92,50.08
2024-05-14 02:35:00,18.69,44.77
2024-05-14 02:40:00,21.73,54.82
2024-05-14 02:45:00,30.34,62.46
2024-05-14 02:50:00,31.59,37.35
2024-05-14 02:55:00,22.57,45.6
2024-05-14 03:00:00,27.76,43.11
2024-05-14 03:05:00,24.58,57.61
2024-05-14 03:10:00,26.01,44.54
2024-05-14 03:15:00,27.19,59.79
2024-05-14 03:20:00,23.89,64.48
2024-05-14 03:25:00,24.33,48.91
2024-05-14 03:30:00,28.11,38.59
2024-05-14 03:35:00,26.73,66.22
2024-05-14 03:40:00,25.77,37.33
2024-05-14 03:45:00,21.33,39.49
2024-05-14 03:50:00,24.09,49.87
2024-05-14 03:55:00,30.97,35.99
2024-05-14 04:00:00,19.75,46.79
2024-05-14 04:05:00,18.4,48.91
2024-05-14 04:10:00,27.87,41.59
2024-05-14 04:15:00,21.43,51.91
2024-05-14 04:20:00,30.3,57.25
2024-05-14 04:25:00,31.32,60.76
2024-05-14 04:30:00,26.33,48.92
2024-05-14 04:35:00,27.57,59.25
2024-05-14 04:40:00,28.44,68.55
2024-05-14 04:45:00,26.39,39.23
2024-05-14 04:50:00,24.74,51.29
2024-05-14 04:55:00,28.82,47.71
2024-05-14 05:00:00,25.37,43.45
2024-05-14 05:05:00,26.16,39.08
2024-05-14 05:10:00,20.82,43.23
2024-05-14 05:15:00,18.86,64.08
2024-05-14 05:20:00,30.1,35.72
2024-05-14 05:25:00,22.96,65.26
2024-05-14 05:30:00,18.12,43.57
2024-05-14 05:35:00,30.18,43.23
2024-05-14 05:40:00,22.69,49.77
2024-05-14 05:45:00,28.07,43.16
2024-05-14 05:50:00,22.59,43.07
2024-05-14 05:55:00,25.39,58.39
2024-05-14 06:00:00,29.61,38.17
2024-05-14 06:05:00,24.78,35.7
2024-05-14 06:10:00,26.6,60.2
2024-05-14 06:15:00,20.57,60.0
2024-05-14 06:20:00,23.92,59.16
2024-05-14 06:25:00,22.67,53.11
2024-05-14 06:30:00,26.59,35.69
2024-05-14 06:35:00,18.81,35.64
2024-05-14 06:40:00,26.34,68.61
2024-05-14 06:45:00,18.54,68.74
2024-05-14 06:50:00,27.94,43.54
2024-05-14 06:55:00,30.26,65.8
2024-05-14 07:00:00,24.64,66.63
2024-05-14 07:05:00,25.24,50.51
2024-05-14 07:10:00,22.93,51.27
2024-05-14 07:15:00,30.79,62.82
2024-05-14 07:20:00,26.22,52.78
2024-05-14 07:25:00,19.87,40.82
2024-05-14 07:30:00,28.27,43.27
2024-05-14 07:35:00,28.68,67.24
2024-05-14 07:40:00,20.47,41.18
2024-05-14 07:45:00,21.98,50.27
2024-05-14 07:50:00,30.69,36.97
2024-05-14 07:55:00,19.82,52.08
2024-05-14 08:00:00,24.59,58.45
2024-05-14 08:05:00,27.56,57.55
2024-05-14 08:10:00,26.33,40.01
2024-05-14 08:15:00,28.73,58.12
2024-05-14 08:20:00,26.18,67.87
2024-05-14 08:25:00,19.46,69.98
2024-05-14 08:30:00,29.53,54.46
2024-05-14 08:35:00,26.11,43.62
2024-05-14 08:40:00,26.01,40.06
2024-05-14 08:45:00,23.45,35.83
2024-05-14 08:50:00,27.52,46.56
2024-05-14 08:55:00,20.24,43.29
2024-05-14 09:00:00,28.76,51.18
2024-05-14 09:05:00,31.89,68.79
2024-05-14 09:10:00,20.04,47.39
2024-05-14 09:15:00,18.74,63.97
2024-05-14 09:20:00,23.01,63.16
2024-05-14 09:25:00,26.08,43.24
2024-05-14 09:30:00,30.43,49.15
2024-05-14 09:35:00,29.38,44.62
2024-05-14 09:40:00,18.54,51.01
2024-05-14 09:45:00,28.69,45.21
2024-05-14 09:50:00,28.23,67.55
2024-05-14 09:55:00,19.4,54.98
2024-05-14 10:00:00,31.11,39.3
2024-05-14 10:05:00,26.95,43.83
2024-05-14 10:10:00,18.96,59.29
2024-05-14 10:15:00,28.56,48.38
2024-05-14 10:20:00,18.25,49.65
2024-05-14 10:25:00,23.66,51.89
2024-05-14 10:30:00,26.6,35.65
2024-05-14 10:35:00,28.39,58.14
2024-05-14 10:40:00,26.72,55.43
2024-05-14 10:45:00,20.46,48.7
2024-05-14 10:50:00,25.98,52.97
2024-05-14 10:55:00,22.03,67.51
2024-05-14 11:00:00,29.13,41.75
2024-05-14 11:05:00,30.06,52.91
2024-05-14 11:10:00,21.12,69.91
2024-05-14 11:15:00,28.2,56.34
2024-05-14 11:20:00,30.31,49.99
2024-05-14 11:25:00,24.43,50.5
2024-05-14 11:30:00,23.34,62.87
2024-05-14 11:35:00,28.84,50.07
2024-05-14 11:40:00,27.82,57.33
2024-05-14 11:45:00,29.98,39.8
2024-05-14 11:50:00,20.33,51.98
2024-05-14 11:55:00,19.91,58.8
2024-05-14 12:00:00,20.53,40.27
2024-05-14 12:05:00,18.33,48.97
2024-05-14 12:10:00,31.64,67.22
2024-05-14 12:15:00,23.88,57.25
2024-05-14 12:20:00,23.61,48.71
2024-05-14 12:25:00,20.73,48.29
2024-05-14 12:30:00,20.32,36.75
2024-05-14 12:35:00,19.76,56.8
2024-05-14 12:40:00,18.98,59.1
2024-05-14 12:45:00,24.75,47.93
2024-05-14 12:50:00,18.12,54.18
2024-05-14 12:55:00,28.24,40.29
2024-05-14 13:00:00,20.51,56.98
2024-05-14 13:05:00,28.47,65.72
2024-05-14 13:10:00,22.09,49.99
2024-05-14 13:15:00,30.74,68.17
2024-05-14 13:20:00,21.98,36.6
2024-05-14 13:25:00,18.95,46.85
2024-05-14 13:30:00,27.47,58.22
2024-05-14 13:35:00,20.36,36.19
2024-05-14 13:40:00,29.88,53.04
2024-05-14 13:45:00,29.4,51.21
2024-05-14 13:50:00,19.35,45.6
2024-05-14 13:55:00,27.41,46.81
2024-05-14 14:00:00,28.02,43.25
2024-05-14 14:05:00,18.13,68.52
2024-05-14 14:10:00,22.88,52.08
2024-05-14 14:15:00,27.77,68.63
2024-05-14 14:20:00,19.54,62.91
2024-05-14 14:25:00,26.86,69.43
2024-05-14 14:30:00,19.8,35.53
2024-05-14 14:35:00,22.85,41.15
2024-05-14 14:40:00,22.6,59.95
2024-05-14 14:45:00,27.33,43.0
2024-05-14 14:50:00,19.75,57.39
2024-05-14 14:55:00,24.27,59.66
2024-05-14 15:00:00,18.81,62.76
2024-05-14 15:05:00,22.71,56.7
2024-05-14 15:10:00,21.27,44.4
2024-05-14 15:15:00,28.2,68.2
2024-05-14 15:20:00,19.75,45.18
2024-05-14 15:25:00,18.01,65.58
2024-05-14 15:30:00,31.01,53.34
2024-05-14 15:35:00,29.7,45.62
2024-05-14 15:40:00,22.21,64.43
2024-05-14 15:45:00,30.3,63.72
2024-05-14 15:50:00,25.51,65.58
2024-05-14 15:55:00,25.24,58.08
2024-05-14 16:00:00,25.93,43.97
2024-05-14 16:05:00,25.37,39.29
2024-05-14 16:10:00,30.74,59.46
2024-05-14 16:15:00,20.98,44.62
2024-05-14 16:20:00,27.38,43.08
2024-05-14 16:25:00,19.96,53.98
2024-05-14 16:30:00,20.13,53.92
2024-05-14 16:35:00,20.61,42.07
2024-05-14 16:40:00,28.36,56.23
2024-05-14 16:45:00,24.96,64.26
2024-05-14 16:50:00,21.52,38.72
2024-05-14 16:55:00,21.73,58.23
2024-05-14 17:00:00,29.69,56.16
2024-05-14 17:05:00,28.56,47.82
2024-05-14 17:10:00,23.3,64.42
2024-05-14 17:15:00,18.09,48.59
2024-05-14 17:20:00,25.52,37.01
2024-05-14 17:25:00,25.26,54.3
2024-05-14 17:30:00,18.31,52.72
2024-05-14 17:35:00,21.48,46.91
2024-05-14 17:40:00,27.44,44.86
2024-05-14 17:45:00,21.2,40.2
2024-05-14 17:50:00,30.07,40.05
2024-05-14 17:55:00,27.03,65.84
2024-05-14 18:00:00,28.23,59.32
2024-05-14 18:05:00,18.8,67.6
2024-05-14 18:10:00,28.61,42.74
2024-05-14 18:15:00,26.56,54.2
2024-05-14 18:20:00,30.35,52.27
2024-05-14 18:25:00,18.66,47.17
2024-05-14 18:30:00,20.08,52.78
2024-05-14 18:35:00,25.01,63.66
2024-05-14 18:40:00,23.34,66.65
2024-05-14 18:45:00,20.83,35.27
2024-05-14 18:50:00,28.92,62.44
2024-05-14 18:55:00,26.36,43.1
2024-05-14 19:00:00,31.71,52.06
2024-05-14 19:05:00,19.68,60.22
2024-05-14 19:10:00,29.45,39.03
2024-05-14 19:15:00,26.32,56.6
2024-05-14 19:20:00,31.31,51.73
2024-05-14 19:25:00,22.8,45.39
2024-05-14 19:30:00,31.84,55.46
2024-05-14 19:35:00,30.78,58.69
2024-05-14 19:40:00,23.43,52.23
2024-05-14 19:45:00,19.3,56.29
2024-05-14 19:50:00,24.63,64.26
2024-05-14 19:55:00,29.52,68.89
2024-05-14 20:00:00,30.55,52.15
2024-05-14 20:05:00,27.15,68.88
2024-05-14 20:10:00,24.32,45.53
2024-05-14 20:15:00,24.58,36.79
2024-05-14 20:20:00,18.92,48.44
2024-05-14 20:25:00,22.43,48.33
2024-05-14 20:30:00,29.33,45.32
2024-05-14 20:35:00,21.09,49.33
2024-05-14 20:40:00,20.69,55.57
2024-05-14 20:45:00,19.9,52.36
2024-05-14 20:50:00,25.35,38.44
2024-05-14 20:55:00,18.24,58.06
2024-05-14 21:00:00,30.48,60.64
2024-05-14 21:05:00,28.74,42.7
2024-05-14 21:10:00,20.2,36.29
2024-05-14 21:15:00,24.11,37.06
2024-05-14 21:20:00,25.08,63.79
2024-05-14 21:25:00,28.84,46.44
2024-05-14 21:30:00,24.47,50.97
2024-05-14 21:35:00,19.75,58.06
2024-05-14 21:40:00,19.3,69.53
2024-05-14 21:45:00,18.82,40.26
2024-05-14 21:50:00,31.84,47.27
2024-05-14 21:55:00,29.49,65.37
2024-05-14 22:00:00,25.52,64.45
2024-05-14 22:05:00,19.56,62.45
2024-05-14 22:10:00,24.92,60.12
2024-05-14 22:15:00,23.79,37.61
2024-05-14 22:20:00,19.93,59.48
2024-05-14 22:25:00,25.55,56.34
2024-05-14 22:30:00,19.77,39.13
2024-05-14 22:35:00,21.67,41.67
2024-05-14 22:40:00,30.82,48.11
2024-05-14 22:45:00,25.57,55.55
2024-05-14 22:50:00,19.13,58.31
2024-05-14 22:55:00,22.51,36.19
2024-05-14 23:00:00,25.59,61.96
2024-05-14 23:05:00,22.32,53.52
2024-05-14 23:10:00,30.06,40.68
2024-05-14 23:15:00,23.97,52.11
2024-05-14 23:20:00,18.26,65.94
2024-05-14 23:25:00,22.97,59.27
2024-05-14 23:30:00,21.88,51.48
2024-05-14 23:35:00,29.41,60.24
2024-05-14 23:40:00,25.79,53.88
2024-05-14 23:45:00,26.08,65.35
2024-05-14 23:50:00,29.46,66.19
2024-05-14 23:55:00,25.54,46.08
2024-05-15 00:00:00,27.46,40.37
2024-05-15 00:05:00,21.59,65.45
2024-05-15 00:10:00,30.32,41.99
2024-05-15 00:15:00,27.14,67.18
2024-05-15 00:20:00,19.5,51.04
2024-05-15 00:25:00,28.05,35.28
2024-05-15 00:30:00,28.96,42.48
2024-05-15 00:35:00,28.79,53.92
2024-05-15 00:40:00,28.72,37.98
2024-05-15 00:45:00,28.65,54.53
2024-05-15 00:50:00,23.95,40.18
2024-05-15 00:55:00,20.55,52.5
2024-05-15 01:00:00,23.47,35.76
2024-05-15 01:05:00,21.34,58.88
2024-05-15 01:10:00,26.26,38.25
2024-05-15 01:15:00,26.08,56.82
2024-05-15 01:20:00,30.31,53.69
2024-05-15 01:25:00,18.89,66.56
2024-05-15 01:30:00,25.45,39.86
2024-05-15 01:35:00,28.57,67.51
2024-05-15 01:40:00,18.82,39.52
2024-05-15 01:45:00,31.29,54.86
2024-05-15 01:50:00,27.01,68.95
2024-05-15 01:55:00,19.38,37.06
2024-05-15 02:00:00,28.49,65.79
2024-05-15 02:05:00,29.53,52.15
2024-05-15 02:10:00,30.6,57.89
2024-05-15 02:15:00,25.67,47.39
2024-05-15 02:20:00,26.29,36.82
2024-05-15 02:25:00,26.77,42.5
2024-05-15 02:30:00,21.1,65.62
2024-05-15 02:35:00,29.26,57.15
2024-05-15 02:40:00,20.91,35.13
2024-05-15 02:45:00,21.74,68.73
2024-05-15 02:50:00,30.62,62.69
2024-05-15 02:55:00,27.64,50.21
2024-05-15 03:00:00,21.22,40.38
2024-05-15 03:05:00,20.68,53.75
2024-05-15 03:10:00,22.09,68.35
2024-05-15 03:15:00,28.35,39.41
2024-05-15 03:20:00,30.5,63.98
2024-05-15 03:25:00,21.37,69.15
2024-05-15 03:30:00,30.96,69.73
2024-05-15 03:35:00,23.12,69.8
2024-05-15 03:40:00,29.76,63.63
2024-05-15 03:45:00,19.42,35.62
2024-05-15 03:50:00,18.67,58.8
2024-05-15 03:55:00,24.96,58.91
2024-05-15 04:00:00,29.68,43.37
2024-05-15 04:05:00,23.82,42.29
2024-05-15 04:10:00,26.49,51.17
2024-05-15 04:15:00,23.47,56.58
2024-05-15 04:20:00,26.41,49.33
2024-05-15 04:25:00,21.27,45.12
2024-05-15 04:30:00,23.94,45.21
2024-05-15 04:35:00,26.93,46.97
2024-05-15 04:40:00,25.12,66.27
2024-05-15 04:45:00,22.03,42.11
2024-05-15 04:50:00,28.82,44.44
2024-05-15 04:55:00,31.14,60.13
2024-05-15 05:00:00,31.35,56.82
2024-05-15 05:05:00,27.67,63.65
2024-05-15 05:10:00,26.29,46.64
2024-05-15 05:15:00,30.6,68.8
2024-05-15 05:20:00,23.47,35.02
2024-05-15 05:25:00,19.24,43.18
2024-05-15 05:30:00,24.24,37.7
2024-05-15 05:35:00,26.93,60.23
2024-05-15 05:40:00,27.46,46.02
2024-05-15 05:45:00,24.47,49.34
2024-05-15 05:50:00,24.65,61.06
2024-05-15 05:55:00,28.52,56.12
2024-05-15 06:00:00,19.99,47.34
2024-05-15 06:05:00,27.79,62.8
2024-05-15 06:10:00,26.85,48.95
2024-05-15 06:15:00,29.1,36.97
2024-05-15 06:20:00,30.38,47.8
2024-05-15 06:25:00,22.84,43.09
2024-05-15 06:30:00,29.46,55.72
2024-05-15 06:35:00,30.24,50.48
2024-05-15 06:40:00,29.72,66.32
2024-05-15 06:45:00,20.34,53.49
2024-05-15 06:50:00,20.17,39.0
2024-05-15 06:55:00,26.85,53.41
2024-05-15 07:00:00,27.26,38.69
2024-05-15 07:05:00,26.76,60.26
